id,pno,sku_id,item_sku_key,item_pic,ad_channel,ad_report_mark,mark_type,mark_type_desc,handle_status,handle_status_desc,mark_time,latest_seven_cost,total_users,total_purchase,total_cost,total_exist_days,deleted,create_time,update_time,operator_name,operator_user_id,total_gmv,total_impression,imp_per_purchase,avg_daily_impression,impressions_per_add_cart,impressions_per_detail_view,latest_seven_impression,latest_seven_gmv,latest_seven_purchase,status,availability,forbid_handle_time
1071,WDR018400705N,null,WDR018400705N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/f182432c-bf02-4746-950f-cc7a71b06715.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,280,0,33.28,27,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1072,WBL022028615N,null,WBL022028615N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/f79c952f-a033-46fe-9385-5a444ff34b96.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,0.00,1704,5,1224.15,28,0,2022-09-29 13:05:20,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1073,UPA023267202N,null,UPA023267202N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/27/51-t-6452e510-1234-4ff3-8966-d1f190f7ecc4.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.08,3784,28,510.79,113,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1074,UEU016938677N,null,UEU016938677N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/7c3abe35-a601-4787-932a-fba6c3dd9096.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.00,167,0,20.37,33,0,2022-09-29 13:05:20,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1079,TSL022748801N,null,TSL022748801N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/28/795e3ac6-69b6-47ff-b8d3-11097b2f9515.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.00,7,0,2.36,22,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1080,TMT023873462N,null,TMT023873462N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/28/60-t-2c18e316-925c-44e8-9d8c-74ecec1c6266.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,257.97,176,0,1070,22,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1081,TEL018396668N,null,TEL018396668N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/e77abddd-af44-4e0a-b55e-b5a48447fbd5.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-01 00:00:00,2.76,78,0,46.11,76,0,2022-09-29 13:05:20,2022-10-10 05:57:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1083,SWS022780467N,null,SWS022780467N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/13/43ae0b99-7160-42df-adc2-77af1a1bbb1e.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-11-10 00:00:00,207.67,34192,383,11393.16,116,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1085,SWS021971873N,null,SWS021971873N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/6cb3ff09-c775-4a52-a1d2-03e181a14417.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,0.00,4911,51,2646.74,61,0,2022-09-29 13:05:20,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1086,SWS021072635N,null,SWS021072635N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/507e6da7-18e9-4480-9e71-373c56ebe3d1.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,410,0,43.09,27,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1087,SWS017479606N,null,SWS017479606N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/efb67286-add6-4bbf-847d-5b52c74bbd2a.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,43.85,2461,37,1573.56,92,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1088,SSR023114214N,null,SSR023114214N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/27/9-t-0c8e9782-9069-4dc8-8442-fd0ccad87e32.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,41,0,66.19,59,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1090,SSL021508196N,null,SSL021508196N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/ae7bae1a-d440-4c31-a78a-fd272fec5498.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,0.00,815,5,196.71,30,0,2022-09-29 13:05:20,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1091,SSL021287925N,null,SSL021287925N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/47ba218e-17ca-4738-b6d4-26a1340feb89.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,1.07,5540,34,1263.89,116,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1093,SPR024260038N,null,SPR024260038N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/29/40-t-afb03dce-3bfa-4622-a7f8-408ab4d039c9.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,4,0,70.17,7,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1094,SPR022535397N,null,SPR022535397N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/19/40263b19-9589-4656-ad72-f8f9e008c474.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,86,0,45.27,51,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1095,SPR022377427N,null,SPR022377427N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/07/c5893f50-6815-4ea6-b190-6eb899d43b60.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,1.6,38,0,24.5,77,0,2022-09-29 13:05:20,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1096,SPR021930398N,null,SPR021930398N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/f9918026-99fb-43d4-8a91-7f980093e3b1.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,419.75,4033,30,1885.61,84,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1097,SMS023946703N,null,SMS023946703N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/02/48-t-55854661-9ae8-4f1a-b85e-2e04b1597640.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,3.65,78,0,40.62,45,0,2022-09-29 13:05:20,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1098,SMS022899056N,null,SMS022899056N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/17/17-t-ebd24baa-867e-46ab-9e1f-dcd9a01a61a7.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,51.95,5359,37,1154.84,77,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1099,SMS022042380N,null,SMS022042380N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/b5a9f367-98c9-4f8f-9386-b4d18c2d626e.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,329.42,11523,117,4843.94,92,0,2022-09-29 13:05:20,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1100,SMS021993657N,null,SMS021993657N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/1268f381-4c5d-4f10-9bfb-7aac1541644f.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-11-10 00:00:00,0.50,7910,104,2837.44,114,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1102,SMC022787630N,null,SMC022787630N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/18/ff0df789-b384-409e-82b9-7a6aff8cfb39.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.00,18,0,4.29,67,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1103,SMC022638361N,null,SMC022638361N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/07/9ef6e832-e15b-4532-8496-514586812f11.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-10 00:00:00,0.02,111,0,8.02,102,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1104,SMC022606133N,null,SMC022606133N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/18/34342ee4-eb33-4400-b1db-0bcc60d23117.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-09-28 00:00:00,1.47,67,0,8.59,70,0,2022-09-29 13:05:20,2022-09-29 13:05:20,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1107,SFS022749445N,null,SFS022749445N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/16/a8dd19e8-c1b9-4ff5-ad2c-299a395c15dd.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,71.06,2144,29,900.42,92,0,2022-09-29 13:05:20,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1108,SCS021993193N,null,SCS021993193N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/13/c8cdf6ae-6236-4fcc-b2cf-512115240ba2.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,64.62,2045,14,2430.48,92,0,2022-09-29 13:05:20,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1110,SCB017087749N,null,SCB017087749N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/23/d76f5847-09be-477f-bf90-5f5b346a19c3.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,37.19,1887,17,740.38,92,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1111,PWI017826385N,null,PWI017826385N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/08/1-t-e482f2ee-b0c9-474c-a00e-059c86dfa5cb.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,51.32,2612,21,937.51,92,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1112,PWI017242375N,null,PWI017242375N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/5b9e9637-86e3-4780-95b5-6c38f7d92557.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.26,88,0,45.55,77,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1113,PSP022789008N,null,PSP022789008N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/31/01d05552-e07d-4d91-a39b-69a2447c03dd.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-10 00:00:00,0.64,16,0,9.32,114,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1114,PSP017556792N,null,PSP017556792N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/12/0857c833-757f-468c-ae38-1e31f76fb1bf.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.00,15,0,1.54,10,0,2022-09-29 13:05:20,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1115,PGM022459226N,null,PGM022459226N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/22/bee1052c-3150-426a-87a7-638b0ef904b8.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,13,0,3.91,54,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1116,PGM022458702N,null,PGM022458702N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/24/35743278-693b-4e3c-b539-0e44d7780d31.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,0.00,897,7,237.75,32,0,2022-09-29 13:05:20,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1118,PAW016842026N,null,PAW016842026N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/930a7b43-86e7-42fc-852c-955344e4a5cf.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.01,186,0,46.26,95,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1120,MWB023638521N,null,MWB023638521N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/12/8-t-2bc2f0d8-e0d7-4223-8671-11e2c050eca0.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-14 00:00:00,53.49,264,0,199.59,32,0,2022-09-29 13:05:20,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1121,MTT022308336N,null,MTT022308336N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/12471909-4d01-4057-9e64-0dcdaaf2a7be.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-11-10 00:00:00,0.85,10433,73,2108.01,116,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1122,MSW020987557N,null,MSW020987557N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/bec52086-a85e-4e71-ad98-1784990bfb6e.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,339.03,3619,40,1762.93,92,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1123,MSU022278662N,null,MSU022278662N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/ce9a8e36-af89-4315-8a6d-b13f9a4149db.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,1.28,64,0,55.79,92,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1124,MSH022281501N,null,MSH022281501N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/0d9195ba-82b7-45f3-baf7-7003ba6c7d72.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.70,1,0,31.09,91,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1125,MPW023047854N,null,MPW023047854N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/24/32-t-9ec771b9-6a20-4b6f-8bfb-9e4888441787.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,472.27,2372,18,2489.98,35,0,2022-09-29 13:05:20,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1127,MJE020504379N,null,MJE020504379N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/2a195a16-32be-474f-823f-2969a41aabd5.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,25.43,4604,31,1037.13,92,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1128,MFD022859884N,null,MFD022859884N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/08/fc61909c-7d3b-4569-9311-18ade169a6ca.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,47.89,28,0,116.68,86,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1129,MEZ022811874N,null,MEZ022811874N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/05/80abe2e9-8bcb-4ebb-97e3-f3a3c06089c8.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.00,185,0,65.45,25,0,2022-09-29 13:05:20,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1130,MEZ020597536N,null,MEZ020597536N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/13/90033945-6ed2-4234-b228-f8cd22b54b80.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-15 00:00:00,69.36,1871,19,844.42,90,0,2022-09-29 13:05:20,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1132,MEA021842304N,null,MEA021842304N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/58108116-7504-40b1-8bf7-9113ae2d6e0e.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,0.00,4465,55,1820.04,69,0,2022-09-29 13:05:20,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1133,MDJ022176477N,null,MDJ022176477N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/07/ec7cd7be-62cb-4c01-b1b2-7fcba8577a3e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,28,0,3500.66,50,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1135,MCC022203169N,null,MCC022203169N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/8473f837-38ac-4908-b515-655a08d6bda6.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-16 00:00:00,216.38,3928,39,1248.3,91,0,2022-09-29 13:05:20,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1136,MBW019694315N,null,MBW019694315N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/1cba297e-108f-441d-9cbc-85131b95ddff.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.00,2462,9,489.79,30,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1137,MBE022166104N,null,MBE022166104N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/c6a28e32-a35b-4d5c-a30a-9472c442365c.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,9.4,76,0,48.2,92,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1138,LOL022466282N,null,LOL022466282N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/bf59cbbc-af13-4360-b260-0cfcc8675bd2.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,17.98,2314,14,1143.44,92,0,2022-09-29 13:05:20,2022-10-19 07:12:57,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1139,HSF022419898N,null,HSF022419898N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/14/4d283884-e91a-44c6-9a18-5fcd1e4c25ac.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,14,0,39.32,59,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1140,HMW022856724N,null,HMW022856724N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/24/e1dc4d25-3508-48db-8e34-efb16f6d4169.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.00,96,0,20.89,51,0,2022-09-29 13:05:20,2022-10-19 07:13:53,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1141,HKB022515859N,null,HKB022515859N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/02/16/ec1e6ac3-095e-4c85-b511-58d216f02a65.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.22,4666,52,1042.65,115,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1143,HKB021925660N,null,HKB021925660N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/1b4df466-9be9-4ecf-974c-279d6928005d.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,13,0,3.5,91,0,2022-09-29 13:05:20,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
